id,cities,registration_date,start_date,days_reg_to_start,is_prospective,start_2006_2018,iv_status,recruitment_status,iv_interventional,study_type
NCT01835678,Erlangen,2013-03-18,2012-10-01T00:00:00Z,-168,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01836588,Berlin,2013-03-13,2013-03-01T00:00:00Z,-12,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01836848,Köln,2013-04-17,2013-06-01T00:00:00Z,45,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01836900,Hamburg Tübingen,2013-04-15,2013-03-01T00:00:00Z,-45,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01837082,Aachen Hamburg Ulm,2013-04-17,2013-04-01T00:00:00Z,-16,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01837901,Tübingen,2013-04-09,2011-07-01T00:00:00Z,-648,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01839071,Aachen,2013-03-21,2010-06-01T00:00:00Z,-1024,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01839084,Aachen,2013-04-09,2013-07-01T00:00:00Z,83,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01840839,Berlin,2013-04-18,2013-10-01T00:00:00Z,166,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01840865,Berlin,2013-04-18,2013-10-01T00:00:00Z,166,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01841476,Frankfurt,2013-04-02,2012-02-01T00:00:00Z,-426,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01841632,Regensburg,2013-04-19,2013-04-01T00:00:00Z,-18,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01843530,TU München,2013-04-26,2013-11-01T00:00:00Z,189,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01845129,Berlin,2013-04-30,2013-04-01T00:00:00Z,-29,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01845142,Berlin,2013-04-24,2013-02-01T00:00:00Z,-82,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01845194,Göttingen,2013-04-25,2009-12-01T00:00:00Z,-1241,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01847456,Tübingen,2013-04-28,2013-04-01T00:00:00Z,-27,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01849484,Erlangen,2013-05-03,2013-03-01T00:00:00Z,-63,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01849510,Erlangen,2013-04-18,2013-03-01T00:00:00Z,-48,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01850875,Heidelberg,2013-04-23,2013-05-01T00:00:00Z,8,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01852149,Bonn,2013-05-07,2009-08-01T00:00:00Z,-1375,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01852526,Köln,2013-05-08,2013-03-01T00:00:00Z,-68,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01853163,Magdeburg,2013-05-10,2013-05-01T00:00:00Z,-9,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01853384,Freiburg,2013-05-08,2013-11-01T00:00:00Z,177,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01854255,Bochum,2013-05-12,2013-11-01T00:00:00Z,173,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01855035,Göttingen Mainz,2013-05-07,2013-05-01T00:00:00Z,-6,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01856179,Jena,2011-11-29,2011-03-01T00:00:00Z,-273,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01856244,Erlangen,2013-05-08,2013-06-01T00:00:00Z,24,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01856322,Berlin,2013-05-14,2013-04-01T00:00:00Z,-43,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01858987,Heidelberg,2013-05-16,2011-11-02T00:00:00Z,-561,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01859416,Erlangen,2013-05-17,2009-03-01T00:00:00Z,-1538,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01859429,Leipzig Mainz,2013-05-17,2012-04-01T00:00:00Z,-411,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01861951,Hannover,2013-04-11,2012-10-01T00:00:00Z,-192,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01862965,Hamburg,2013-05-01,2013-03-06T00:00:00Z,-56,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01864265,Erlangen,2013-05-21,2013-07-01T00:00:00Z,41,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01864707,Berlin,2013-04-02,2013-04-01T00:00:00Z,-1,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01865578,Berlin,2013-05-21,2012-04-01T00:00:00Z,-415,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01865604,Berlin,2012-12-18,2012-04-01T00:00:00Z,-261,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01866449,Ulm,2013-05-22,2013-10-01T00:00:00Z,132,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01867736,Freiburg,2013-05-27,2012-07-01T00:00:00Z,-330,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01870271,Berlin Frankfurt,2013-03-19,2012-11-01T00:00:00Z,-138,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01870765,Hamburg,2013-05-30,2013-07-01T00:00:00Z,32,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01871831,Ulm,2013-05-29,2013-06-01T00:00:00Z,3,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01872052,Hamburg,2013-05-02,2013-03-01T00:00:00Z,-62,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01878630,Berlin Leipzig,2013-06-12,2013-08-08T00:00:00Z,57,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01879111,Hamburg,2013-06-12,2011-10-01T00:00:00Z,-620,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01879241,Ulm,2013-06-12,2013-06-01T00:00:00Z,-11,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01879644,Marburg,2013-05-28,2011-01-01T00:00:00Z,-878,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01879839,Köln,2013-06-13,2013-07-01T00:00:00Z,18,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01879878,Heidelberg,2013-06-13,2013-12-01T00:00:00Z,171,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01883531,Tübingen,2013-06-17,2013-06-01T00:00:00Z,-16,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01883765,Tübingen,2013-02-21,2013-02-01T00:00:00Z,-20,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01884376,Aachen,2013-06-19,2013-07-01T00:00:00Z,12,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01885403,Aachen,2013-06-20,2013-06-01T00:00:00Z,-19,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01885572,TU München,2013-05-24,2013-11-01T00:00:00Z,161,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01886014,Hamburg,2013-06-20,2012-01-01T00:00:00Z,-536,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01886365,Hamburg,2013-06-12,2011-10-01T00:00:00Z,-620,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01887041,Hamburg,2013-06-24,2010-01-01T00:00:00Z,-1270,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01888315,Homburg,2012-09-04,2011-01-01T00:00:00Z,-612,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01888783,Bochum,2013-06-25,2012-09-01T00:00:00Z,-297,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01888796,Aachen,2013-06-20,2013-09-01T00:00:00Z,73,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01890317,Leipzig,2013-06-24,2012-08-01T00:00:00Z,-327,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01891864,Kiel,2013-06-24,2013-06-01T00:00:00Z,-23,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01892488,Hannover,2013-06-27,2013-06-07T00:00:00Z,-20,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01893073,Berlin,2013-07-02,2013-06-01T00:00:00Z,-31,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01893190,Düsseldorf,2013-07-02,2013-09-01T00:00:00Z,61,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01894113,Tübingen,2013-07-02,2012-01-01T00:00:00Z,-548,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01896102,Leipzig,2013-03-22,2013-08-21T00:00:00Z,152,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01896245,Rostock,2013-07-05,2013-07-01T00:00:00Z,-4,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01897558,TU München,2013-05-02,2013-04-01T00:00:00Z,-31,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01898390,Freiburg,2013-07-09,2012-05-01T00:00:00Z,-434,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01899456,TU München,2013-07-10,2013-07-01T00:00:00Z,-9,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01900067,Giessen Marburg,2013-07-08,2012-11-01T00:00:00Z,-249,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01900327,Bochum Freiburg Hamburg Hannover Heidelberg Jena LMU München TU München Regensburg Rostock Homburg,2013-06-27,2014-02-01T00:00:00Z,219,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01901458,Düsseldorf,2013-07-10,2014-03-01T00:00:00Z,234,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01902732,Heidelberg,2013-06-13,2013-06-01T00:00:00Z,-12,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01903395,Halle,2013-07-11,2012-03-01T00:00:00Z,-497,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01903408,Heidelberg,2013-07-16,2009-05-01T00:00:00Z,-1537,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01903538,Tübingen,2013-07-13,2011-07-01T00:00:00Z,-743,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01905254,Hamburg,2013-07-01,2007-08-01T00:00:00Z,-2161,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01905475,Hannover,2013-07-18,2013-07-01T00:00:00Z,-17,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01906541,Frankfurt,2013-07-15,2013-07-01T00:00:00Z,-14,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01907022,Regensburg,2013-07-19,2013-07-01T00:00:00Z,-18,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01907828,Dresden,2013-07-17,2014-04-15T00:00:00Z,272,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01908244,Tübingen,2013-07-23,2013-07-01T00:00:00Z,-22,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01908270,Duisburg,2013-07-23,2013-08-01T00:00:00Z,9,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01908855,Giessen Hamburg Mannheim Marburg TU München,2013-07-19,2013-10-01T00:00:00Z,74,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01909687,Ulm,2013-07-02,2013-07-01T00:00:00Z,-1,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01912469,Giessen,2013-07-26,2010-04-01T00:00:00Z,-1212,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01913899,Bochum,2013-07-30,2013-04-01T00:00:00Z,-120,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01914159,Bonn,2013-07-28,2013-02-01T00:00:00Z,-177,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01914341,Tübingen,2013-07-29,2013-07-01T00:00:00Z,-28,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01914497,Hamburg,2013-07-31,2014-10-01T00:00:00Z,427,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01914627,Hamburg,2013-07-17,2013-08-01T00:00:00Z,15,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01914783,Hannover,2013-07-30,2013-07-01T00:00:00Z,-29,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01914965,Berlin Bochum Münster Ulm,2013-07-31,2012-06-01T00:00:00Z,-425,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01915329,Bochum,2013-05-13,2012-02-01T00:00:00Z,-467,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01916408,TU München,2013-05-15,2013-08-01T00:00:00Z,78,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01917305,Bonn,2013-07-31,2007-02-01T00:00:00Z,-2372,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01919632,TU München,2013-07-05,2009-10-01T00:00:00Z,-1373,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01921036,TU München,2013-07-05,2011-02-01T00:00:00Z,-885,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01921088,Bochum,2013-08-02,2013-08-01T00:00:00Z,-1,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01921777,Giessen,2013-08-06,2010-01-01T00:00:00Z,-1313,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01923493,Berlin,2013-08-13,2013-08-01T00:00:00Z,-12,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01923961,Würzburg,2013-08-10,2013-08-01T00:00:00Z,-9,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01924338,Lübeck,2013-08-12,2013-09-01T00:00:00Z,20,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01924702,Berlin,2013-08-14,2011-01-01T00:00:00Z,-956,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01924962,Freiburg,2013-08-15,2008-05-28T00:00:00Z,-1905,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01925040,Hannover,2013-08-15,2013-06-01T00:00:00Z,-75,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01925794,LMU München,2013-08-09,2013-08-01T00:00:00Z,-8,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01927549,Leipzig Lübeck,2013-08-14,2013-04-01T00:00:00Z,-135,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01927991,Marburg,2013-08-17,2012-09-01T00:00:00Z,-350,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01928433,Giessen Marburg,2013-07-17,2012-12-01T00:00:00Z,-228,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01928810,Berlin,2013-07-26,2011-03-01T00:00:00Z,-878,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01928823,Berlin,2013-07-26,2011-11-01T00:00:00Z,-633,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01931592,Köln,2013-08-26,2014-01-01T00:00:00Z,128,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01933191,Berlin,2013-07-26,2011-08-01T00:00:00Z,-725,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01934699,Aachen,2013-08-29,2011-06-01T00:00:00Z,-820,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01935297,LMU München TU München,2013-07-05,2013-06-01T00:00:00Z,-34,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01935531,Regensburg,2013-08-30,2013-06-01T00:00:00Z,-90,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01937351,Münster,2013-09-04,2013-06-25T00:00:00Z,-71,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01937767,Leipzig,2013-08-29,2013-08-01T00:00:00Z,-28,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01939639,Bonn,2013-08-27,2013-03-01T00:00:00Z,-179,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01941550,Aachen,2013-07-22,2013-07-01T00:00:00Z,-21,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01942070,TU München,2013-09-10,2013-09-01T00:00:00Z,-9,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01942447,Tübingen,2013-09-05,2013-10-01T00:00:00Z,26,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01942473,Ulm,2012-08-03,2012-08-01T00:00:00Z,-2,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01944800,TU München,2013-09-13,2013-09-15T00:00:00Z,2,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01946711,Mainz,2013-09-04,2014-04-01T00:00:00Z,209,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01947595,Berlin Dresden Heidelberg LMU München Tübingen,2013-06-25,2012-03-01T00:00:00Z,-481,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01948726,Lübeck,2013-08-23,2013-12-01T00:00:00Z,100,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01949064,Heidelberg,2013-09-17,2011-07-01T00:00:00Z,-809,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01949753,Hamburg,2013-09-20,2013-09-01T00:00:00Z,-19,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01950130,Giessen,2013-09-18,2015-06-01T00:00:00Z,621,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01951937,LMU München,2013-09-20,2014-09-01T00:00:00Z,346,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01953549,Berlin,2013-06-28,2013-10-01T00:00:00Z,95,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01954836,Berlin,2013-09-29,2013-10-01T00:00:00Z,2,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01954914,Dresden,2013-09-27,2013-12-01T00:00:00Z,65,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01955187,Aachen,2013-09-19,2014-01-01T00:00:00Z,104,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01955980,Göttingen,2013-09-30,2015-04-01T00:00:00Z,548,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01956175,Münster,2013-09-24,2013-06-01T00:00:00Z,-115,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01956708,Duisburg,2013-09-27,2013-09-01T00:00:00Z,-26,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01958307,TU München,2013-10-04,2013-09-01T00:00:00Z,-33,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01959451,LMU München,2013-10-08,2013-09-01T00:00:00Z,-37,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01959737,Köln,2013-10-07,2013-10-01T00:00:00Z,-6,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01960647,Berlin,2013-09-30,2011-05-01T00:00:00Z,-883,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01961479,Marburg,2013-10-09,2013-07-01T00:00:00Z,-100,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01962571,Freiburg,2013-09-30,2014-11-25T00:00:00Z,421,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01963793,Berlin,2013-09-18,2013-10-01T00:00:00Z,13,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01965028,Regensburg,2013-10-14,2013-10-01T00:00:00Z,-13,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01966146,Aachen,2013-07-17,2013-05-01T00:00:00Z,-77,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01966783,Berlin,2013-10-09,2013-09-01T00:00:00Z,-38,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01967355,Freiburg,2013-07-26,2013-04-01T00:00:00Z,-116,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01967407,Magdeburg,2013-10-15,2013-10-01T00:00:00Z,-14,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01968239,Leipzig,2013-10-18,2013-10-01T00:00:00Z,-17,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01969045,Aachen,2013-10-21,2014-02-01T00:00:00Z,103,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01969097,Berlin,2013-10-07,2012-05-01T00:00:00Z,-524,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01969929,Köln,2013-10-18,2013-10-01T00:00:00Z,-17,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01970384,Münster,2013-10-22,2012-06-01T00:00:00Z,-508,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01972750,Bonn,2013-10-24,2013-10-01T00:00:00Z,-23,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01974011,Berlin,2013-10-28,2013-11-25T00:00:00Z,28,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01977066,Heidelberg,2013-10-30,2013-11-01T00:00:00Z,2,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01981915,Duisburg,2013-10-11,2011-01-01T00:00:00Z,-1014,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01984788,Berlin,2013-11-05,2013-11-01T00:00:00Z,-4,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01986517,Frankfurt,2013-11-11,2013-11-01T00:00:00Z,-10,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01988259,Hamburg,2013-11-13,2013-09-01T00:00:00Z,-73,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01988818,Köln,2013-11-13,2014-04-01T00:00:00Z,139,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01989429,Lübeck,2013-10-28,2013-10-01T00:00:00Z,-27,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01990183,Hamburg,2013-11-07,2013-07-01T00:00:00Z,-129,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01991691,Bonn,2013-11-17,2013-09-01T00:00:00Z,-77,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01991847,TU München,2013-11-18,2014-01-01T00:00:00Z,44,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01993056,Homburg,2013-11-19,2011-08-01T00:00:00Z,-841,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01994928,Hamburg,2013-11-20,2013-11-01T00:00:00Z,-19,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01995292,Mainz,2013-11-01,2013-10-01T00:00:00Z,-31,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01997424,Frankfurt,2013-10-23,2013-05-01T00:00:00Z,-175,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02000336,Bochum,2013-11-19,2014-01-01T00:00:00Z,43,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02000505,Köln,2013-11-17,2013-11-01T00:00:00Z,-16,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT02001480,Aachen,2013-10-23,2013-10-01T00:00:00Z,-22,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02001792,TU München,2012-04-14,2012-04-01T00:00:00Z,-13,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02002481,Köln,2013-11-29,2013-12-01T00:00:00Z,2,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT02002871,Aachen,2013-12-02,2013-10-01T00:00:00Z,-62,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02004483,Aachen,2013-11-11,2010-08-01T00:00:00Z,-1198,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02004847,Aachen,2013-11-19,2013-09-01T00:00:00Z,-79,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02005237,Hamburg,2013-12-03,2013-12-01T00:00:00Z,-2,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02007772,Leipzig,2013-09-16,2011-06-01T00:00:00Z,-838,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02007811,Erlangen Duisburg Regensburg Würzburg,2013-11-21,2013-11-01T00:00:00Z,-20,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT02008721,LMU München,2013-12-08,2014-01-01T00:00:00Z,24,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02010957,Berlin Düsseldorf Duisburg Hannover Leipzig Mainz LMU München Würzburg,2013-12-04,2015-08-01T00:00:00Z,605,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT02012985,Bonn,2013-12-11,2013-12-01T00:00:00Z,-10,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02013193,Leipzig,2013-12-11,2014-01-07T00:00:00Z,27,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02015312,Heidelberg,2013-11-18,2013-04-01T00:00:00Z,-231,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02017340,Ulm,2013-12-16,2013-04-24T00:00:00Z,-236,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02018510,Köln,2013-12-17,2014-01-01T00:00:00Z,15,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02019134,Berlin,2013-12-18,2014-03-31T00:00:00Z,103,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02019498,Berlin,2013-12-18,2014-04-01T00:00:00Z,104,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT02020044,Berlin,2013-12-11,2012-09-01T00:00:00Z,-466,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT02021942,Regensburg,2013-12-20,2012-03-01T00:00:00Z,-659,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02022592,Aachen Berlin,2013-12-12,2014-07-17T00:00:00Z,217,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02026492,Frankfurt,2013-12-19,2013-06-01T00:00:00Z,-201,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02027038,Leipzig,2014-01-01,2011-08-01T00:00:00Z,-884,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02027662,Aachen,2013-12-20,2014-01-01T00:00:00Z,12,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02027792,Duisburg,2014-01-03,2014-01-01T00:00:00Z,-2,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02027805,Münster,2014-01-03,2014-03-05T00:00:00Z,61,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02029131,Hannover,2014-01-03,2014-01-01T00:00:00Z,-2,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT02029885,Erlangen,2014-01-06,2014-08-01T00:00:00Z,207,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT02034279,Bonn Frankfurt Heidelberg LMU München Tübingen Ulm,2014-01-07,2014-05-01T00:00:00Z,114,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
